year	rank	votes	artist	song	filename	source	lyrics	language
2015	6	404	Ott Lepland	Hingesugulane 	lyrics-ott_lepland-hingesugulane	1	Hingesugulane sa oled, keegi seda muuta ei või. Vahest ongi parem kui lihtsalt oled, elu mulle kingiks sind tõi. Hingesugulane sa oled, keegi seda muuta ei või. Vahest ongi parem kui lihtsalt oled, elu mulle kingiks sind tõi. Sinuga koos on mu maailm nii lai. Sinuga siin seda tunda ma sain. Lõputu aeg hõivas meeled meil mõlemal vaid. Sinuga koos oma hinges ma tean - sinuga sinna ma kuuluma pean. Annaks vaid saatus mul jõu sind veel kohata seal. Hingesugulane sa oled, keegi seda muuta ei või. Elu õnne valem sa lihtsalt oled, saatus sinu eluks mind lõi. Hingesugulane sa oled, keegi seda muuta ei või. Elu õnne valem sa lihtsalt oled, saatus sinu eluks mind lõi. Sinuga koos on mu maailm nii lai. Sinuga siin seda tunda ma sain. Lõputu aeg hõivas meeled meil mõlemal vaid. Sinuga koos oma hinges ma tean - sinuga sinna ma kuuluma pean. Annaks vaid saatus mul jõu sind veel kohata seal.	et
2015	7	296	Jüri Pootsmann	Aga siis 	lyrics-juri_pootsmann-aga_siis	1	tasa hiilisid tuppa, keset sinist ööd sina vaikust vaatad, maha libiseb öö lumevalgus lakke külmi hetki loob liiga kaugel on kevad, liiga kaugel me suud aga eemale jääme nagu unenäos pole suunda me, poole, pole suunda me sees ja me eemale jääme nagu unenäos pole suunda me, poole, pole suunda me sees aga siis meie ümber jälle naerab pime öö aga siis meie ümber jälle naerab pime öö külmas vaikuses tardub sinu jäine hääl see mis kaugele jäänud on kui peeglite mäng aga eemale jääme nagu unenäos pole suunda me, poole, pole suunda me sees ja me eemale jääme nagu unenäos pole suunda me, poole, pole suunda me sees aga siis meie ümber jälle naerab pime öö aga siis meie ümber jälle naerab pime öö kord läksid soojade pilvede all mööda vanu tänavaid hommik võttis meid sülle, meile laulis siin väes aga siis meie ümber jälle naerab pime öö aga siis meie ümber jälle naerab pime öö aga siis meie ümber jälle naerab pime öö aga siis meie ümber jälle naerab pime öö aga siis meie ümber jälle naerab pime öö aga siis meie ümber jälle naerab pime öö	et
2015	8	206	Meisterjaan	Bambusest laev 	""			
2015	9	204	Smilers	Et sa teaks 	lyrics-smilers-et_sa_teaks	1	pole paremat kohta kui on nüüd ja siin ma õigemat aega vaevalt leiaksin iga hetk on kordumatu tähtedesse kirjutatud need sõnad ütlema pean…et sa teaks ei mata ma tundeid et need vaikselt kaoks ei jäta neid sõnu ma homse jaoks seisan siin ja kui tahad kordan kasvõi sadatuhat korda need sulle ütlema pean…et sa teaks ma tean et maa…seisma jääda ei suuda ma tean et kuul…on pimedam pool ma tean et tuul…võib muuta suunda aga minuga teised, hoopis teised on minuga lood pole paremat kohta kui on nüüd ja siin ma õigemat aega vaevalt leiaksin keegi ju ei räägi sulle mida homne päev toob tulles need sõnad ütlema pean…et sa teaks seisan siin ja kui tahad kordan kasvõi sadatuhat korda need sõnad ütlema pean…et sa teaks	et
2015	10	191	Cartoon	On & On (feat. Daniel Levi) 	""			
2015	11	187	Respekt	Miks sündisin nii 	""			
2015	12	176	Vaido Neigaus	Kuuvalgus 	""			
2015	13	152	Shanon	Ootan ööd 	lyrics-shanon-ootan_ood	1	Seisan pilvede all Mõtteis liiv, päike, rand Miski ootab ees - aiman head Sõbrad kutsuma pean Päev nii laisana näib Justkui aegluubis käib Tähistaevas öö - jälle toob Tõmbab käima me peo --- Väljas valgeks on läind Kuid õhtut ootame vaid Tähistaevas öö - jälle toob Tõmbab käima me peo Tähistaevas öö - jälle toob Tõmbab käima me peo Tähistaevas öö - jälle toob Tõmbab käima me peo Tähistaevas öö - jälle toob Tõmbab käima me peo	et
2015	14	144	Artjom Savitski	Valin ise oma tee 	lyrics-artjom_savitski-valin_ise_oma_tee	1	Mind ilgelt ajab närvi see raamistikus elu kust sust oodatakse midagi, mis täidaks tõekspidamisi Miks ei julge erineda? Näita endis, et sus elab palju teisi teid su ette laotud miljoneid Ma ei mõtle selle all, et ole yolo ja pohh Mu read pole sulle, kui su motoks alko ja pops Ma räägin sellest, kuidas ununevad unustused Sest valitakse enamuse tee Mul on kopp ees, mul on mul on kopp ees Kuule sina inimene, sa ei ütle mis ma teen Mida vajan, mida tahan mida elus tähtsaks pean See on minu elu, valin ise oma tee! Mul on kopp ees mul on mul on kopp ees Kuule sina inimene, sa ei ütle mis ma teen Mida vajan, mida tahan mida elus tähtsaks pean See on minu elu, valin ise oma tee! Kui sa sisimas tead, Sa ei taha olla nagu teised Ära kaota seda käest Hakka tööle, tõmba üles käised Sa ei peagi järgima kõiki trende uskuma ära ole ahv vaid see, keda tahetakse ahvida Nagu ütles kord Steve Jobsi nimeline mees Kui Sa pole leind, mis teha, otsi otsi veel Ja kes teab võibolla Sina oled varsti see, kelle pirn lööb üle õuna populaarsuse Mul on kopp ees, mul on mul on kopp ees Kuule sina inimene, sa ei ütle mis ma teen Mida vajan, mida tahan mida elus tähtsaks pean See on minu elu, valin ise oma tee! Mul on kopp ees mul on mul on kopp ees Kuule sina inimene, sa ei ütle mis ma teen Mida vajan, mida tahan mida elus tähtsaks pean See on minu elu, valin ise oma tee! Ajad närvi nagu nikotiinikut mind iga hommik Kaevand arvamused risti, lillekesed nartsid-sistid Iga mees on tarkur Kuu peal hundinahka on pistnud puudel Inimestel iga juubel pakkuda mul kibe struudel Arvamuste suppi kümnen see kleepub keele külge Mm, sega seeni sünge see pada veel veereb ümber Su arvamus on kõrbend nüüd kellele ma võlgnen Tõstan oma peened sõrmed, võrdlen sind ja liiga kõrgelt Mul on kopp ees, mul on mul on kopp ees Kuule sina inimene, Sa ei ütle mis ma teen Mida vajan, mida tahan mida elus tähtsaks pean Mul on kopp ees mul on mul on kopp ees Kuule sina inimene, Sa ei ütle mis ma teen Mida vajan, mida tahan mida elus tähtsaks pean See on minu elu, valin ise oma tee! Mul on kopp ees, mul on mul on kopp ees Kuule sina inimene, Sa ei ütle mis ma teen Mida vajan, mida tahan mida elus tähtsaks pean See on minu elu, valin ise oma tee!	et
2015	15	141	Ans. Andur	Kare tekk 	""			
2015	16	140	Cartoon	Made Me Feel (ft.Kristel Aaslaid) 	""			
2015	17	130	Tanel Padar & The Sun	Õnne Valem 	lyrics-tanel_padar-onne_valem	1	Enam ei tea mis õige või vale. Mõlemat ju keegi ei saa. Homse peale on võibolla parem, jätta mõelda mis on õnne valem. Ref. Millises raamatus kirjas, kus ridade vahel kuidas, leida kaosest õnne valemid. Tihti soovinud et ma oleks, sündind selgeltnägijaks. Lihtsalt kaarte endale paneks, ja uuriks välja mis on õnne valem. Ref. 2x Millises raamatus kirjas, kus ridade vahel kuidas, leida kaosest õnne valemid. Kes teab mis on õnne valem? Kes teab mis on õnne valem? Kes teab mis on õnne valem? Kes teab mis on õnne valem? Enam ei tea mis õige või vale, aga ma tean mis on õnne valem.	et
2015	18	116	Traffic	Sekundiga 	lyrics-traffic-sekundiga	1	"Sa voldid kaardiks minu südame, kleebid margi selle tagaküljele. Siis saadad kirja pühendusega, kus mustvalgelt seisab \""minust lahti sa ei saa\"". MA JOOKSEN NELJA ILMAKAARDE, PÕGENEN MA SIIT, HAIHTUN TOLMUKÜBEMEKS RAAMATURIIULIL. TEIST SINUSUGUST TUNDNUD MA EI OLE IIALGI, KES MEHED AINULT SEKUNDIGA MURRAB PÕLVILI. OOOO, OOOO - MURRAB PÕLVILI, OOOO, OOOO - SEKUNDIGA NII. OOOO, OOOO - MURRAB PÕLVILI, OOOO, OOOO - SEKUNDIGA NII. Kui lõpuks tunnen, et olen pääsen'd siit, mind meelitad enda juurde tagasi. Kui näib mul viimaks, et hakkan toibuma, siis lihtsalt lambist jälle plahvatad. MA JOOKSEN NELJA ILMAKAARDE, PÕGENEN MA SIIT, HAIHTUN TOLMUKÜBEMEKS RAAMATURIIULIL. TEIST SINUSUGUST TUNDNUD MA EI OLE IIALGI, KES MEHED AINULT SEKUNDIGA MURRAB PÕLVILI. OOOO, OOOO - MURRAB PÕLVILI, OOOO, OOOO - SEKUNDIGA NII. OOOO, OOOO - MURRAB PÕLVILI, OOOO, OOOO - SEKUNDIGA NII. Uuuuu... Ooooo... MA JOOKSEN NELJA ILMAKAARDE, PÕGENEN MA SIIT, HAIHTUN TOLMUKÜBEMEKS RAAMATURIIULIL. TEIST SINUSUGUST TUNDNUD MA EI OLE IIALGI, KES MEHED AINULT SEKUNDIGA MURRAB PÕLVILI. OOOO, OOOO - MURRAB PÕLVILI, OOOO, OOOO - SEKUNDIGA NII. OOOO, OOOO - MURRAB PÕLVILI, OOOO, OOOO - SEKUNDIGA NII. MA JOOKSEN NELJA ILMAKAARDE, PÕGENEN MA SIIT, HAIHTUN TOLMUKÜBEMEKS RAAMATURIIULIL. TEIST SINUSUGUST TUNDNUD MA EI OLE IIALGI, KES MEHED AINULT SEKUNDIGA MURRAB PÕLVILI. OOOO, OOOO - MURRAB PÕLVILI, OOOO, OOOO - SEKUNDIGA NII. OOOO, OOOO - MURRAB PÕLVILI, OOOO, OOOO - SEKUNDIGA NII."	et
2015	19	102	Jüri Pootsmann	Torm 	lyrics-juri_pootsmann-torm	1	Ma peidan end öötaeva all Pilvelend üleval On raju teel Ja pingul meel Lahvatab kõik Kas langeb tähti või vihm on see Torm murrab südame Kui tiivad lahti laotan ma veel Et leida linnutee Ja tuhast taas tõusta Ja tuhast taas tõusta Ja tuhast taas tõusta Ja tuhast taas tõusta Seisab aeg ja vaikib ilm Valulaev, sünnib tormisilm Noateradel ma mõranen Lahvatab kõik Kas langeb tähti või vihm on see Torm murrab südame Kui tiivad lahti laotan ma veel Et leida linnutee Ja tuhast taas tõusta Ja tuhast taas tõusta Ja tuhast taas tõusta Ja tuhast taas tõusta Siin keerleb kõik lendab läiklevaid sädemeid Kui lõikav klaas See vihub minu ihul Ja meenutab veel meid Ja torm on taas Ja torm on taas... Kui tiivad lahti laotan ma veel Et leida linnutee Ja tuhast taas tõusta Ja tuhast taas tõusta Ja tuhast taas tõusta Ja tuhast taas tõusta	et
2015	20	98	Super Hot Cosmos Blues Band	Life Is Easy 	""			
2015	21	90	Lauri Pihlap	Aitab Küll 	""			
2015	22	85	Tanel Padar & The Sun	Tormid ja tõusuveed 	lyrics-tanel_padar-tormid_ja_tousuveed	1	Muigab õnn põgusalt magus mõrudalt Kui sajakordselt teab veel pärituult soovides Ref: Veel on sadam sama kuid veed millel seiland oleme hoopis teised on need Õnn väsinult naeratab kohmetun vaevata kuis teineteisest meid taas hoovused kannavad Ref: Veel on sadam sama kuid veed millel seiland oleme hoopis teised on need Sinust eemale viib tormid ja tõusuveed sihitult triivime pole tagasiteed KITARRISOOLO Ref: Veel on sadam sama kuid veed millel seiland oleme hoopis teised on need Sinust eemale viib tormid ja tõusuveed sihitult triivime pole tagasiteed	et
2015	23	79	Hanf Kung	Plekksüda 	lyrics-hanf_kung-plekksuda	1	Aeg on saabunud võtta kinni sõnast ajus läbi töödelda ja moonutada kõlaks. Ma olen paadunud - võta mind kui tõbrast, kes näitab sulle kuristikke seal kus on su mõrad. Olevik on peegel, igaviku reegel, pettepilt iga Maa elaniku meelel. Asi ants kui ma närin teravikku seenel: mõtteterad lõhestavad sisaliku veene see on teene, mille eest ma ei küsigi mitte midagi püsige lihtsalt niimoodi, nagu ta praegu niikuinii. Kui sa otsid tõde, siis on vastus ikka ühene ja teekond selleni ei kasva ega lühene. Olla, või mitte olla - choose one. Mõne jaoks see võib olla päris suur samm. Kui esimene tehti, sai kohe kõik olema. Proovi kogu loomingut momendi kaudu kogeda. Kui sa tuled pane juba kõik letti. See aegruum juba sisaldab neid hetki. Midagi ei teki, kõik on juba olemas ja häbi sul olgu kui su igavik on toonelas. Kui sa sured pane süda kohe letti ja parem oleks et see eriti ei leki. A kui seal on plekid, järelikult patustad. Saadetakse tagasi ja kõige eest vastutad. Kui sa tuled pane juba kõik letti. Kui sa sured pane süda kohe letti. Kui sa tuled pane juba kõik letti ja kui seal on plekid siis saad disrespekti… Ma tundsin et ma pean sellest tegema loo kuidas valitsuses kõik need ametimehed on koos a lagunemas ikka tuhanded Eesti pered on koost nii et võtame ohjad enda kätte, see on meie generatsioon! Kelle kasuks töötavad erandid reeglites? Mul tekib küsimus: keda te teenite? Mis pagana palgatöö, miks nuumata murdosa populatsioonist, kes kogu maailma kulda omab? Ütleme et su tulud on neli korda kaks sotti a miinus kulud oled ikka faking pankrotis. See on ebapiisav ja ma tahan midagi enamat. A mida? No ma ei tea, näiteks elada. Et olen ikka siin on tegelikult üldse ime, kuna kapole ei meeldi mu väljaütlemised, sest kui oleme piisavalt targad et küsida, siis see maailmakord suruda alla meid üritab. Vastake! Kas see on kuritegu kui me hoolime maailmast mille me voolime oma lastele? Noorus on ju hukas ja seda ma kuulen kõikjal a kas keegi on üldse võtnud faking vaevaks et meid mõista? Mõnel pole kedagi, isegi isa või ema a üritab ikka kõige kiuste endast midagi teha. Meid vaadatakse kui prahti, sest me hustlime. Kas tõesti arvad et see on elu mida me tahtsime? Ütle mulle, kuidas ma saan olla siin rahul, kui teist pole kahekümne aasta jooksul olnud kordagi kasu? Ja nahhui tagada… oma kodumaa ohutus on mu kaasasündind kohustus, kui see on vaba maa? Ma ei tea kuidas on sinuga, aga mina seda aktsepteerida ei kavatse, kui mul öeldakse ette mida teha. Ühiskonnas, kus kõik on kinni oma rollides ei saagi me kontrolli, sest lollid ju jäävad lollideks. Ma esindan me kõigi huve, sest nagu teie tahan ka mina, et kõik saaksid võimaluse. See jääb teie otsustada, kas see kõik on õigustatud ja et kas hip hop toob meid kokku või viib lahku. A minu seisukoht on kõigutamatu ja ma olen valmis tulema ka üksi teie kõigi vastu! Kui sa tuled pane juba kõik letti. See aegruum juba sisaldab neid hetki. Midagi ei teki, kõik on juba olemas ja häbi sul olgu kui su igavik on toonelas. Kui sa sured pane süda kohe letti ja parem oleks et see eriti ei leki. A kui seal on plekid, järelikult patustad. Saadetakse tagasi ja kõige eest vastutad. Kui sa tuled pane juba kõik letti. Kui sa sured pane süda kohe letti. Kui sa tuled pane juba kõik letti ja kui seal on plekid siis saad disrespekti…	et
2015	24	69	Grete Paia	Püüame droone 	lyrics-grete_paia-puuame_droone	1	Taas algab öö ja torm on taandunud, me autos lebame nüüd silmitsedes kuud. On sõnad need sel hetkel vaenlased, kui mõtted kõik on vaikuses. Ma tean,et see aeg olles sinuga koos, hõljun õhus nagu droon. Hõljun õhus nagu droon. Refr: Ma ju tean, et me niikuinii ei tule siia tagasi, las kõik kaob ( kõik kaob, kõik kaob ) meil meelest. Ees on ootamas silmapiir, ära vaata vaid tagasi, las kõik kaob ( kõik kaob,kõik kaob ) me teedelt. Täna ulatume taevani, täna puudub me võimetel piir, sest nüüd me püüame droone,nüüd me püüame droone, nendelt pilvedelt niikuinii. Homme langeme tagasi, täna me vaid püüame droone, me vaid püüame droone. Meist maha jääb, vaid pikk ja tolmav tee ja nii vaid põgeneme eilse päeva eest. See aeg olles,sinuga koos, hõljun õhus nagu droon. ( Droon ) Refr: Ma ju tean, et me niikuinii ei tule siia tagasi, las kõik kaob ( kõik kaob, kõik kaob ) meil meelest. Ees on ootamas silmapiir, ära vaata vaid tagasi, las kõik kaob ( kõik kaob,kõik kaob ) me teedelt. Täna ulatume taevani, täna puudub me võimetel piir, sest nüüd me püüame droone,nüüd me püüame droone, nendelt pilvedelt niikuinii. Homme langeme tagasi, täna me vaid püüame droone, me vaid püüame droone. Ooh,ooh,oooh,ooh,oooh,oooh... Ooh,ooh,oooh,ooh,oooh,ooh,oooh,oooh,ooh.... Refr: Ma ju tean, et me niikuinii ei tule siia tagasi, las kõik kaob ( kõik kaob, kõik kaob ) meil meelest. Ees on ootamas silmapiir, ära vaata vaid tagasi, las kõik kaob ( kõik kaob,kõik kaob ) me teedelt. Täna ulatume taevani, täna puudub me võimetel piir, sest nüüd me püüame droone,nüüd me püüame droone, nendelt pilvedelt niikuinii. Homme langeme tagasi, täna me vaid püüame droone, me vaid püüame droone.	et
2015	25	66	Ewert And The Two Dragons	Circles 	""			
2015	26	62	Bandemoonium	Kus mu püksid on? 	""			
2015	27	61	Mikk Mäe	Meie aeg on käes 	lyrics-mikk_mae-meie_aeg_on_kaes	1	nägin sind, enda ees, oma silmi peitsid, tahtsid öelda veel, et pole sa mu jaoks, kui vajan sind, siis kaod nüüd see on muutun’d iga päev, kui me koos, sinu pilk mind köidab, põlvist nõrgaks teeb ja kaunis kaua mu meeli lummad, kui sosistad mul õrnalt SIIS TA LAULAB MULLE ... PA-PA-PA-PA-PAA MEIE AEG ON KÄES, PA-PA-PA-PA-PAA, NII JUHTUS MEIEGA, LOODUD SA MU JAOKS, SÜDA RINNUS TAOB NII TA LAULAB MULLE: PA-PA-PA-PA-PAA meie teel, ühisel, heakõik endistviisi, õnn on see, ma tean möödun’d aastad, koos sinuga, tulevik on selge TA IKKA LAULAB MULLE PA-PA-PA-PA-PAA MEIE AEG ON KÄES, PA-PA-PA-PA-PAA, NII JUHTUS MEIEGA, LOODUD SA MU JAOKS, SÜDA RINNUS TAOB NII TA LAULAB MULLE: PA-PA-PA-PA-PAA aeg on käes, aeg on käes, aeg on käes, me aeg on käes, TA IKKA LAULAB MULLE PA-PA-PA-PA-PAA MEIE AEG ON KÄES, PA-PA-PA-PA-PAA, NII JUHTUS MEIEGA, LOODUD SA MU JAOKS, SÜDA RINNUS TAOB NII TA LAULAB MULLE: PA-PA-PA-PA-PAA	et
2015	28	56	Trad.Attack	Jaan'kene 	lyrics-trad_attack_-jaan_kene	1	Jaan ́kõnõ, saan ́kõnõ, Tii’ till ́o riikene, üle mere minnä’-tulla’, takast Narva naista võtta’. Mul om naane noorõkõnõ, Rõõsa piimä koorõkõnõ. Täämbä omma’ iks suurõ’ saaja’ ülehummõn väiko’ saaja’.	et
2015	29	54	Cartoon	Whatever I Do (feat. Kostja) 	""			
2015	30	53	Renate	Katkised inimesed 	lyrics-renate-katkised_inimesed	1	Salaja möödume tähtedest nende teel, et ei peaks tegema selgeks, kuhu sammume, mida ootame. Kas ennast kohal sa tunned? No mis sa stressad, võta vabalt - mine metsa hinga värsket õhku ja siis turguta oma kesta. Vaid nii jääme kestma, ainult terved inimesed või lähme lõhki kui kogu aeg me viriseme. Võib tunne olla nii hea, et õnne tundma sa peaks, kuid sa ei taipa seda tähele panna. On maailm avatud ees, sa võta kätte ja tee kõik, mis sa suudad, et rahul olla. Sul öelda palju on veel, sa tunne, hõlju teel, mis võib kõik sul ette kanda ning seda me ei mõista ja seda me ei näe, et tänavatel kõnnivad katkised inimesed. Lendab salaja lind, kuhu viiks ta mind, kui endale saaks ma tiivad? Kuid lastes vabaks end ees on edulend, kui suudad olla sel saatjaks. Me tahame nii palju, sest meil on liiga vähe, meil on liiga palju mõtteid, mis ei mahu pähe. Võta vabalt ja lase nüüd minna, las kõik need teised katkised inimesed tunnevad selle hinda. Kui sul ei ole kuhugi minna, leia oma enda rada, tunne ennast uhkena igal käigul, ära kuula jama, mida sulle määritakse - lase sellest lahti ja siis sa leiad selle, mida uskuda ja mida tahtsid.	et
2015	31	46	Kosmikud	Maapoiss 	""			
2015	32	43	Noep	Rihanna 	lyrics-no_p-rihanna	1	She likes when I am a rudeboy 8x oh yes i have her money don't worry I will pay hey under her umbrella I'd even say her name She likes when I am a rudeboy I do whatever she says every night in my dreams I make love to you oh yes I have her money don't worry will pay hey under her umbrella I'd even say her name She likes when I am a rudeboy I do whatever she says every night in my dreams make love to RIHANNA What now we found love won't diamonds make you stay? oh please don't stop the music pour it up where have you been? don't love the way you lie you are my only girl you are the one who's been unfaithful I hate that I love you this ain't no love song you've shot your man down oh yes I have her money don't worry I will pay hey under her umbrella I'd even say her name she likes when I am a rudeboy I do whatever she says every night in my dreams I make love to you oh yes I have her money don't worry I will pay hey under her umbrella I'd even say her name she likes when I am a rudeboy I do whatever she says every night in my dreams I make love to	en
2015	33	40	Herald	Masin 	lyrics-herald-masin	1	Läbi aja rooman, suurest Roomast toonast Kes ei mulle allu, julmalt maha tallun Bütsantsist Kreeka tuli, kes tõrkus, maha suri Saabub sõjamasin, orjastan ma vabu käsi! Kas masin liigselt suureks läin’d? või on veel lootust saada priiks? Ajaratas pöörleb, masin veereb järel roomikute jälg Igaüks meist süütu väike mutter mille najal masin käib Püssirohu Hiinast tõin, et luua piina kes kord näitas hambaid, hukkusid kui süütud lambad Nüüd evin tuumajõudu, süvendamaks sõjaõudu Olen tapamasin, sõdin, piinan, poon ja räsin! Kas masin liigselt võimsaks läin’d? Kas on veel lootust saada priiks? Ajaratas pöörleb… Soolo - Egert Ei keegi tõsta mässu, sest ajud ammu pestud Ma läbi multimeedia märkamatult nuppe keeran mu propagandamasin, kõikvõimas, aina vassib! Te käitumist ma suunan - kari lambaid, kes mind nuumab Te kadedus ja ahnus, on kütteks minu ahju Kogu inimrassi hoiab ohjes rahamassin! On masin liigselt suureks läin’d! Kaob peagi lootus saada priiks! Ajaratas pöörleb, masin veereb järel roomikute jälg Igaüks meist sitke rauast mutter mille najal masin käib	et
2015	34	40	HND	Tähetolmus 	""			
2015	35	39	Hangover	Kustuta valgus 	""			
2015	36	39	Mikk Mäe	Lõkke Ääres 	lyrics-mikk_mae-lokke_aares	1	see oli alles eile kui klassis tahapinki ma maandusin siis maailm kuulus meile mis tulvil oli pööraseid seiklusi suvel spordilaagris ringi salaja sai hulgutud öös voodist ennast leidsin hommikul kell kuus mitu puuda soola koos sai ära söödud sel pikal teel bussis läbi Poola sõites mägedesse Slovakkiasse ja kruiisil Rootsi karaoket lauldud sai laudade peal ning ma vaikselt lootsin et see hetk ei lõpeks eal LÕKKE ÄÄRES JÄLLE SÕBRAD ON KOOS KITARRIKEELTEL VANAD TUTTAVAD LOOD LOOJUV PÄIKE MAHA VARJE MEIST TEEB JÄÄVAD MEILE NEED HETKED ME ELUKOOL ON SEE kevad tuleb meelde kui arvestusteks õpitud sai muuli peal ja et Suurel Reedel Tommi grilli ees parandatud sai pead ajalugu vaikib paljustki mis juhtus neil pidudel või kui mitu laiki kes kellelegi teeb unistustel kombeks on täituda seda mis saab homme ei keegi ette tea praegu pole vahet mis on halb või hea täna tuleb võtta kõik mis võtta saab	et
2015	37	39	Revolver	Deliirium 	""			
2015	38	37	Beebilõust	Vihakõne 	lyrics-beebiloust-vihakone	1	Täna mo värsid on vihased Vaadake, usklikud, uskmatud Noored ja pödurid Täna mo värsid on vihased Nagu gaza sektorit ründavad iisraeli södurid Kuniks mu keha vabaduse samba sees luku taga Saadan need värsid enda eest sötta Neid piigi hoope mo südamesse torgatakse mitu sada Kui veel kord peaks leinama mönd noort kasti läind söpra Vaata aasta on 2015 Need keelud ei tööta Need käsud ei müü, tšort See propaganda ei kanna Sa ei valda Et fentanüül aka küür aka surm Natüürmort On nagu so poliitika Surmarüüs, natüür tšort Need värsid on vihased Natüür tšort Pole tööd - otsind Unetud ööd - trotsind Kui tääk vööl röövlina lonkind Pole tööd - otsind Unetud ööd - trotsind Kui tääk vööl röövlina lonkind Neid suurlinna teid [2x] Ja nüüd ma tulen koju mööda Sölet Mul seljataga Babülon pöleb Tea, et see siin on mo vihaköne Nii et pöle pöle, Babülon, pöle Ja need ööd, töepoolest Ned on unetud ööd, kas jagad matsu? Ma pööran need ööd su vastu Ma tean su trajektoori Löön nokki sind Rohu tänava pöördel Ja meedias tragöödia: röövel! Come on, mees! Ka minu tragöödial on mööde – Isa jöi end surnuks, ema töötas end hulluks Pohui, pööbel Vaata, ma ei pane kitse Näed, mu käed on siin Lase Kapol need raudu panna, sa Saatan Ma lihtsalt ei pane kitse Siin riigis kriminaaliks saada on lihtne Ja see on mo tragöödia Mille möötskaala on richter Aga so tragöödia möötskaala on Hitler! Rassiviha, klassiviha, natsiviha Ansip, sina? oi, läks sassi See on kontrasti viga Mister minister See so jutt on vastik ila Ma näen, see on bluff Mo käes on mastirida Mister minister Ja see on massi viha Need värsid on vihased! See on massi viha. Pole tööd - otsind Unetud ööd - trotsind Kui tääk vööl röövlina lonkind Pole tööd - otsind Unetud ööd - trotsind Kui tääk vööl röövlina lonkind Neid suurlinna teid [2x] Ja nüüd ma tulen koju mööda Sölet Mul seljataga Babülon pöleb Tea, et see siin on mo vihaköne Nii et pöle pöle, Babülon, pöle	et
2015	39	37	Curly Strings	Muu ei loe 	lyrics-curly_strings-muu_ei_loe	1	Sihib üle tühermaa, päiksekiire nüri nool, aknast välja kiigata, paistab varemete poolt. Kunagine magistral, enam pole elutee. Autoromudega kraav, kaugele ei sõida need. Keegi oma soojad käed sulle õlgadele säeb, selge kõik on korraga, muu ei loe. Õiemeega kruusis tee palgel suudlus tilluke, annab tunde südamel, muu ei loe. Televiisorite ees, kurja ilma vaadates. Nagu igaveses öös, mitte miski pole uus. Tahaks hüüda üle maa, keegi mind ei armasta. Kandke maha see planeet, enam kaasa ma ei tee. Keegi oma soojad käed sulle õlgadele säeb, selge kõik on korraga, muu ei loe. Õiemeega kruusis tee palgel suudlus tilluke, annab tunde südamel, muu ei loe. x2	et
2015	40	36	Epoche	Rolling Stone 	lyrics-epoche-rolling_stone	1	You can’t stop me i’m a rolling stone Coming through with every inch of my soul To brake the silence in disguise It’s too easy to see through your wicked lies Soon i will make it happen You will see me rule The ship of sounds in the sea of rapture Eyes pealed I will break the tide With God as my witness I will vandalize Nobody knows, so think it through How does it feel, is it really you Soon I will make it happen You will see me rule The ship of sounds in the sea of rapture i’ve got nothing to loose, I will make it happen You will see me rule The ship of sounds in the sea of rapture Like a thunder Like a storm and heavy rain Sent from God, a pure wonder I have seen and I’m not the same Soon I will make it happen You will see me rule The ship of sounds in the sea of Rapture i’ve got nothing to loose, I will make it happen You will see me rule The ship of sounds in the sea of rapture	en
2016	1	837	Shanon	Suvi kestab veel 	lyrics-shanon-suvi_kestab_veel	1	Kuumus tõstab pead, annab aimu, et oodata võib head, taevalael, kiirgab valge kuu, jõuab õhtusse päev ja vaikib tuul. Ref. Keegi ei sea meile piire, miski pole kaugel, lähme kasvõi joostes, et jõuda rannapeole, naudin kõike hetkes, nii pea see ei lõppe, sest aeg nüüd kuulub meile ja suvi kestab veel. Päiksest kuum on maa, silmapiir aina rohkem virvendab, mööda teed, järvekalda peal, kannab tuul meid just sinna, kus on hea. Ref. 5x Keegi ei sea meile piire, miski pole kaugel, lähme kasvõi joostes, et jõuda rannapeole, naudin kõike hetkes, nii pea see ei lõppe, sest aeg nüüd kuulub meile ja suvi kestab veel.	et
